ඔබ තවමත් ධර්මාවබෝධයට ප්‍රමාද වන්නෙක් ද හා ඔබ කෙසේ නම් අප්‍රමාදව ධර්මාවබෝධයට කාලය වෙන් කර ගත යුතු ද?,https://www.youtube.com/watch?v=WvdajpFW_i0
චතුරාර්ය සත්‍ය අවබෝධය ප්‍රමාද කිරිමෙන් ඔබ කෙතෙරම් නම් භයානක දුක් වේදනා සහිත සසර ගමනක නිරත වන බව,https://www.youtube.com/watch?v=vUeMNiOBZiM&t=1550s
කිනම් භවයක ඔබ උපත ලැබුවත් ධර්ම අවබෝධය නොකලේ නම් නිරයම උප්පත්තිය ලබන බවත් හා උසස් භවය කුමන භවයද බව,https://www.youtube.com/watch?v=42woTciku2M
ආළෝක කය පුර්ණය යන්නෙහි ලෝකෝත්තර අර්ථය හා සංකල්පීමය ලෝකය නිරුද්ධ කිරිම,https://www.youtube.com/watch?v=b53ml91b3Lo
ධර්ම මාර්ගය වඩන කෙනෙකු සිතන්න ඕන ආකාරය හා සිතිය යුතු කාරණා මොනවාද?,https://www.youtube.com/watch?v=PXsj3MIwtvs
අභිධර්මය අවබෝධ කර ගැනිමට නම් කුමක් කල යුතුද?,https://www.youtube.com/watch?v=qW191kQ97o0
සසර නැමැති මේ අති භයානක ප්‍රපාතයෙන් ගොඩයන්න පහසුම ක්‍රමය කුමක් ද? - පපාත සූත්‍රය ඇසුරෙන්,https://www.youtube.com/watch?v=x22OBGrOXmw
මැදින් පොහෝය දින වැදගත්කම හා චිත්ත සන්තානයේ ක්‍රියාත්මක වැඩ පිලිවෙල අනුව ඊලග භවය උදා වන බව,https://www.youtube.com/watch?v=LkrbpkpVurg
මහා මංගල සුත්‍රයෙ අර්ථය - අසෙවනා ච බාලානං පණ්ඩිතානඤ්ච සෙවනා - පණ්ඩිතයා හා බාලයා හදුනා ගැනිම,https://www.youtube.com/watch?v=QhufvInHTcs
මහා මංගල සුත්‍රයෙ අර්ථය - පූජා ච පූජනීයා නං... අත්තසම්මා පණිධි ච යන්නෙහි අර්ථය විග්‍රහ කිරිම,https://www.youtube.com/watch?v=UfEQeerWgoM
මහා මංගල සුත්‍රයෙ අර්ථය - බාහු සච්චඤ් ච සිප්පඤ් ච ... මාතා පිතු උපට්ඨානං - පුත්තදාරස්ස සංගහෝ,https://www.youtube.com/watch?v=XDAbIaB8l4I
මහා මංගල සුත්‍රයෙ අර්ථය - දානඤ් ච ධම්මචරියා ච - ඤාතකානඤ් ච සන්ගහෝ අනවජ්ජානි කම්මානි,https://www.youtube.com/watch?v=qekh6wXZ2Ss
මහා මංගල සුත්‍රයෙ අර්ථය - ආරති විරති පාපා - මජ්ජපානා ච සඤ්ඤමෝ අප්පමාදෝ ච ධම්මේසු,https://www.youtube.com/watch?v=BGmVTYBRxC0
මහා මංගල සුත්‍රයෙ අර්ථය - ගාරවෝ ච නිවාතෝ ච - සන්තුට්ඨි ච කතඤ්ඤතා කාලේන ධම්ම සවණං,https://www.youtube.com/watch?v=kc53j2mQ-M8
බුදුන් වහන්සේ පෙන්වා දෙන පරිදි ධර්මය ශ්‍රවණය කරන කෙනෙකු ලබන ආනිසංශ 5ක්,https://www.youtube.com/watch?v=4Ozk6qgutMs
මහා මංගල සුත්‍රයෙ අර්ථය - ඛන්තී ච සෝවචස්සතා - සමණානඤ් ච දස්සනං කාලේන ධම්ම සාකච්ඡා,https://www.youtube.com/watch?v=5Bv-Oj4hkf4
මහා මංගල සුත්‍රයෙ අර්ථය - තපෝ ච බ්ර්හ්ම චරියං ච - අරියසච්චානදස්සනං නිබ්බාන සච්චකිරියා ච,https://www.youtube.com/watch?v=U4qnGwnZxfo
මහා මංගල සුත්‍රයෙ අර්ථය - ඵුට්ඨස්ස ලෝකධම්මේහි - චිත්තං යස්ස න කම්පති අසෝකං විරජං ඛේමං,https://www.youtube.com/watch?v=8OR88FeMn7E
ධර්මය ශ්‍රවණය කරන්නේ ඇයි කියලා ඔබෙන් කවුරුන් හො ඇසුවොත් මෙසෙ පිළිතුරු දෙන්න - ද්වතාවය අවබෝධ කර ගන්න,https://www.youtube.com/watch?v=i4MnYqEz3y8
අනිච්ඡ ධර්මතාවය කුමක්ද? - උද්‍යව්‍ය නිවැරිදිව අවබෝධ කර ගන්න - ද්වතාවය අවබෝධයෙන් චතුරාර්ය සත්‍ය,https://www.youtube.com/watch?v=Hdgep0pZPCw
අවිද්‍යාව සදහටම නිරුද්ධ කිරිම - පටිච්චසමුප්පාද ධර්මය ගැඹුරුන් විදර්ශනා කල යුතු ආකාර 5,https://www.youtube.com/watch?v=2XINK2AxDUk
පටිච්චසමුප්පාද ධර්මය නිරෝධ කරන්නා වූ ගැඹුරු විදර්ශනා ආකාර 8 තේරුම් යන ආකාරයෙන් පැහැදිලි කිරිම,https://www.youtube.com/watch?v=oyLx6PF3xYE
රටේ උද්ගත වෙලා තියෙන ගැටලු නිසා ඔබ දුක් විදින්නේ නම් ඒ පිලිබදව ධර්මානුකූලව විග්‍රහයක්,https://www.youtube.com/watch?v=HbWBPhuwkqc&t=735s
ධර්මයේ වටිනාකම හා නිරන්තරයෙන් ඔබත් ධර්මය ශ්‍රවණය කරන කෙනෙක් නම් ඔබත් සෝවාන් ද කියලා දැන ගන්න,https://www.youtube.com/watch?v=vyJ4K5tBPZo
දුක්ඛ සමුදය සුත්‍රය ඇසුරෙන් උද්‍යව්‍ය ධර්මතාවය පැහැදිලි කිරිම - දුක හට ගැනිම හා නිරෝධ කිරිම,https://www.youtube.com/watch?v=NDaFIYldrbQ
රටක ඔබ උද්ඝෝෂණ හො අරගල කිරිමට අනුගත වීමෙන් කර්ම රැස් කිරිම තුලින් ඔබම මතු මතුවටත් දුකකටම පත්වෙන බව,https://www.youtube.com/watch?v=HooR74X82pk
මුලු ධර්මස්කන්ධයම අවබෝධ කර ගැනිමට නන්‍දකොවාද සුත්‍රය ඇසුරෙන් විස්තර කරන්නා වු අනිච්ඡ ධර්මතාවය,https://www.youtube.com/watch?v=90UAVgvCxIA&t=287s
චන්ද රාගය යන්නෙහි අර්ථය හා එසෙ චන්ද රාගය නිරෝධ කිරිම තුලින් නිවන සක්ෂාත් කිරිම,https://www.youtube.com/watch?v=J6maWsEjAvk
පටිච්ඡසමුප්පාදය තුලින් උද්‍යව්‍ය හෙවත් දුක්ඛ සමුදය හා දුක්ඛ නිරෝධය දැකිම කෙටියෙන්,https://www.youtube.com/watch?v=Ui9WEZzgEkE
අජ්‌ඣත්‌ත අනිච්‌ච සුත්‍රය ඇසුරෙන් නිබ්බිතාවට පත්වීම හා සප්ත බොජ්ඣංග හො නිවන් මග වැඩෙන බව දැන ගැනිම,https://www.youtube.com/watch?v=BmBeFm8Padw&t=18s
අජ්‌ඣත්‌ත දුක්‌ඛ සුත්‍රය ඇසුරෙන් අභ්‍යන්තර ආයතනයන්ගෙන් දුක හට ගැනිම හා දුක නිරෝධ කිරිම,https://www.youtube.com/watch?v=md-Qy-9k1CI
උදායි සුත්‍රය ඇසුරෙන් විඤ්ඤාණයේ අනත්ථ ලක්ෂණය හා ඒකීය වූ සාරවත් වූ භවයෙන් භවයකට යන ආත්මයක් නොමැති බව,https://www.youtube.com/watch?v=lZR21NgHrNk
දුතිය ද්වය සූත්‍රය ඇසුරෙන් අනිච්ඡ දුක්ඛ අනත්ථ නිවැරිදිව විදර්ශනා කරන්නේ කෙසෙදැයි පැහැදිලි කිරිම,https://www.youtube.com/watch?v=dNvND5tbYD4
සිත යනු හේතුන්ගේ ඵලයක් බවත් එකම සිතක් කිසි විටකවත් නොපවතින බව,https://www.youtube.com/watch?v=eYQrhS0rUz8
පඨම පුබ්බෙ සම්බෝධ සූත්‍රය ඇසුරෙන් ආස්වාදය ආදීනව හා නිස්සරණය දැකිමෙන් නිවනට පත්වීම,https://www.youtube.com/watch?v=993v29DE0XI
සුමඞගල සූත්‍රය ඇසුරෙන් බුදුන් වහන්සේ පෙන්වා දෙන්නා වූ නැකැත් ශාස්ත්‍රය හො සුබ වේලාව,https://www.youtube.com/watch?v=AaEBc5WZUeM
ඔබත් දැන ගත යුතුම බුදුන් වහන්සේ පෙන්වා දෙන්නා වූ පරිහානයට හා අපරිහානියට පත්වෙන්නා වු ධර්ම කාරනා 7,https://www.youtube.com/watch?v=lcQlCP1ovAw
සත්‍ය වශයෙන්ම නිවන් මග වඩන්න කියලා බුදුන් වහනේ පෙන්වා දුන්නෙ කුමක්ද? - කූටාගාර සූත්‍රය,https://www.youtube.com/watch?v=z-wIGx5LcTc
සියලු දුකෙන් මිදෙන අනුපස්සනාව හෙවත් නිවන් මග නිවැරිදිව දකින ආකාර 4 - නිස්සරණ හා විවේක වශයෙන්,https://www.youtube.com/watch?v=CF0pMSfcl5g
සියලු දුකෙන් මිදෙන අනුපස්සනාව හෙවත් නිවන් මග නිවැරිදිව දකින ආකාර 4 - අසංකත හා අමෘතය වශයෙන්,https://www.youtube.com/watch?v=aQO44jtAm5U
චතුරාර්ය සත්‍ය තිපරිවට්ට ලෙසට ආකාර 12කින් නිවැරිදි ලෙසට අවබෝධ කර ගන්නේ කෙසෙද?,https://www.youtube.com/watch?v=AbK0hg5xvK8
ධම්‌මචක්‌කප්‌පවත්‌තන සූත්‍රය ලෞව්කික හා ලෝකොත්තර අර්ථයෙන් හා චතුරාර්ය සත්‍ය පැහැදිලි කිරිම,https://www.youtube.com/watch?v=cvZkvWtMENI
ලෝකය තුල විදින සැප වේදනාව හෙවත් ආස්වාදයම දුක්ඛ ආර්ය සත්‍ය බවත් එය අවබෝධය තුලින් සසර දුක අවසන් කිරිම,https://www.youtube.com/watch?v=S3WGf2ODUrI
ජීවිතයෙ වැඩියෙන්ම දුක් වේදනාම විදින බවත් දුකකටම පත් කරන මාර ස්වභාවය ඔබගේම චිත්ත සන්තානය තුල පවතින බව,https://www.youtube.com/watch?v=Dz0jj0YK_Us
උතුම් වූ ආර්ය බෞද්ධයකු වෙන්න ඔබ කුමක් කල යුතු ද?,https://www.youtube.com/watch?v=IALjUVQg0io
ඔබ ඇත්තටම සෝතාපන්න වූ බව ප්‍රත්‍යක්ෂ ලෙසටම කෙසෙ නම් දැන ගන්නේ ද?,https://www.youtube.com/watch?v=yQVN6CGB5ko
ලෝකෝත්තර ආරිය සමාධිය හෙවත් ආනාපානසති සමාධිය තුලින් නිසල විලක් මෙන් ආරියභාවයට පත්වීම,https://www.youtube.com/watch?v=G0C29b2HnlY
ඔබට දුරු කර ගැනිමට පහසු රාගය ද ද්වේශය ද? මහා සාවද්‍ය හො අල්ප සාවද්‍ය වන්නේ ඇයි දැයි පැහැදිලි කිරිම,https://www.youtube.com/watch?v=7eIHPTIsNio
විදර්ශනාවේදි අනිච්ඡ දුක්ඛ අනත්ථ සෘජුවම පිළිවෙලින් රාග ද්වෙශ මෝහ යන කෙලෙස් වලට බලපාන්නේ නැති බව,https://www.youtube.com/watch?v=ff9aJGOUkq4
නිවන් මග වඩන කෙනෙකු පලමුව දුරු කරගත යුත්තේ ද්වේශය ද රාගය ද?,https://www.youtube.com/watch?v=SrbOY-PH7rc
මනෝ සංචේතනා යන්න කුමක් ද? මන ධම්ම හා මනෝ විඤ්ඤාණ අතර ක්‍රියාකාරිත්වය කෙසෙ නම් සිදු වන්නේ ද?,https://www.youtube.com/watch?v=zoY3Q1M92a8
අවැඩ අසාධාරණ හො ද්වේශය දුරු කිරිමට කෙසේ කටයුතු කල යුතුද? ධර්මයට අනුව නිවැරිදිව මෛත්‍රිය වැඩීම,https://www.youtube.com/watch?v=74c6plyoB_k
අරමුණෙන් අරමුණට විදර්ශනා නොකර නිවැරිදිව පංචස්කන්ධ ක්‍රියාවලියටම විදර්ශනා කරන ආකාරය,https://www.youtube.com/watch?v=jsu5W30XY0I
චිත්ත වීථියේ ජවන සිත් හා කර්මය අතර සමබන්ධය හා ජවන සිත් වල ක්‍රියා කාරිත්වය කෙටි පැහැදිලි කිරිමක්,https://www.youtube.com/watch?v=LrVYocHPAms
නිෂ්පන්න හා අනිෂ්පන්න ධාතු ස්වභාවය හා අවකාශය අසංකත ධාතු ලෙසට ගත හැකිද?,https://www.youtube.com/watch?v=-GLNx5UteGQ
ධාතු ස්වභාවයෙන් නිවන අර්ථ දක්වන්නේ කුමන අර්ථයෙන් ද?,https://www.youtube.com/watch?v=6qc9wJiOyFU
ධර්ම අවබෝධයෙන් නිවන් මග වඩන නිවැරිදි විදර්ශනාව - ඔබටත් මග නොවැඩෙන්නේ නම් මෙය අසත්වා!,https://www.youtube.com/watch?v=YO9GtEBh8e8
නිර්මල වූ ශ්‍රී සද්ධර්මය නිවැරිදිව ගැඹුරට හා පරිපූර්ණ ලෙසට අවබෝධ කර ගන්න - අභිධර්ම අවබෝධයට මග,https://www.youtube.com/watch?v=5IFgKgvlECA
දුක්ඛ ආර්ය සත්‍ය අවබෝධය - නිරායාසයෙන්ම සංකල්පීමය ලෙසට පන්ච උපාදානස්කන්ධයම ගොඩනගන බව දැකීම,https://www.youtube.com/watch?v=1JPX0s3wvKM
ජාතිපි දුක්ඛා නම් වූ දුක්ඛස්කන්ධය නිවැරිදිව විස්මිත වු අභිධර්මය තුලින් දැකිම හා එහි නිරෝධය දැකිම,https://www.youtube.com/watch?v=uRJR0SXW2xY
අභිධර්මයේ විස්තර කරන්නා වූ දසක පරමාණුව කුමක් දැයි පැහැදිලි කිරිම,https://www.youtube.com/watch?v=gpq85PaJCXY
ධර්මයේ සදහන් වන්නා වූ කර්මජරූප පැහැදිලි කිරිම හා ගන්ඨබ්බයාගේ සංජාති අවස්ථාවට පැමිණීම,https://www.youtube.com/watch?v=On2xOop6J_Q
ගන්ධබ්බයාගේ ත්‍රිවිධ කාය යන්න කුමක් දැයි හා එය සකස්වන ආකාරය පිළිබදව විස්මිත පැහැදිලි කිරිම,https://www.youtube.com/watch?v=N7jhqiGCSvM
සත්වයකු උපදින ආකාරයන් 4 පැහැදිලි කිරිම,https://www.youtube.com/watch?v=LAdeEM8t6mY
ගන්ධබ්බයාගේ පැමිණීමේ කාල සීමාව හා සියදිවි නසා ගැනිමෙන් කර්මය අවසන් වන්නේ ද බව,https://www.youtube.com/watch?v=Y_q7J_xAxoo
ලිංග භේදය ඇතිවන ආකාරය අසිරිමත් තතාගත සම්මා සම්බුදු පියාණන්ගේ විද්‍යාත්මක පැහැදිලි කිරිම,https://www.youtube.com/watch?v=qmfxcSIuc-Y
උප්පත්තිය කර්මයට අනුව සිදු වන්නේ නම් අංගුලිමාල පිරිත සජ්ජායානා කිරිම තුලින් එය කෙසේ බලපාන්නේද,https://www.youtube.com/watch?v=YPsGMvUrqk8
ලහුතා මුදුතා කම්මඤ්ඤතා රූප ස්වභාවය හා අවිද්‍යාවේ ක්‍රියාකාරිත්වය පවතින තුරු අසාර වූ සත්වයකු ඇති බව,https://www.youtube.com/watch?v=x25WpNMaqY4
උප්පත්ති භව හා සහජාත භව හා අත්භව 7ක් නොඉක්මවනවා කියන අර්ථය ධර්මානූකුලව පැහැදිලි කිරිමක්,https://www.youtube.com/watch?v=xdvpVK66nLQ
ඔබ අවංකවම නිවන් මග වඩන්නේ නම් ඉදප්පච්චයා පටිච්චසමුප්පාද ගොඩනැගෙන ක්‍රියාදාමය නිරෝධ කල යුතු බව,https://www.youtube.com/watch?v=kszYQGcU4ss
සම්බුද්ධ දේශනාවට අනුව රටක පිරිහීමටත් රටක ජනතාව උද්ඝෝෂණ අරගල කිරීමටත් හේතු වූ ධර්මතාවය,https://www.youtube.com/watch?v=djSKAsf3FQU
ජීවිතයේ අප්‍රමාණ දුකක් විදින්නා වූ මේ සියලු දුකෙන් මිදෙන ජීවිත අරගලයෙන් මිදෙන්න කුමක්ද කල යුත්තේ?,https://www.youtube.com/watch?v=hgf60gmS5ro
පරවීමංසන සුත්‍රය ඇසුරෙන් සියලු දුක්ඛයන්ගෙන් මිදෙන්නා වූ මාර්ගය - පටිච්චසමුප්පාද සමුදය හා නිරෝධය,https://www.youtube.com/watch?v=AnESVzXRdD0
අවිද්‍යාව හා තෘෂ්ණාව තුලින් දුක්ඛස්කන්ධය ගොඩනගන බවත් හා උතුම් වූ අරිහත් තත්වයට පත්වීම,https://www.youtube.com/watch?v=k9SxDsPV4aM
ඔබ මරණයෙන් පසුව නොව මේ මොහොතේ පවා සතර අපායේ ඔබ ජීවත් වන බව දැන සිටියේද?,https://www.youtube.com/watch?v=TAdjstyQbTQ
සසරේ ඇත්ත ස්වභාවය හෙවත් යථාර්තය දකින්නට නම් ධර්මය ගැඹුරටම දැකිය යුතු බව,https://www.youtube.com/watch?v=hkYhqij1BZQ
ධර්මයේ සදහන් පරිද්දෙන් ජරාවට පත්වෙනවා කියන්නේ කුමක්දැයි නිවන් අවබෝධය පිණිස මෙලෙස ගැඹුරින්ම දැන ගන්න,https://www.youtube.com/watch?v=VO_OXWgD4bo
ධර්මයේ සදහන් පරිද්දෙන් මරණයට පත්වෙනවා කියන්නේ කුමක්දැයි නිවන් අවබෝධය පිණිස ගැඹුරින්ම මෙලෙස දැන ගන්න,https://www.youtube.com/watch?v=e4RfuPUP8dA
අරිහත් උතුමාණන් වහන්සේගේ ශරීරය ජරාවට මරණයට පත්වෙනවාද හා ශ්‍රමණයකු වන්නේ කෙසේද?,https://www.youtube.com/watch?v=Syzx7ZM5qJI
ජරා මරණ සියලු දුක්ඛස්කන්ධයන්ගෙන් මිදි උතුම් වූ නිවන කෙසේ නම් අවබෝධ කර ගත යුතුද?,https://www.youtube.com/watch?v=dNIFBRWosLA
ධර්මය අධර්මය හා පින කුසලය නිවැරිදි අවබෝධය තුලින් ලෞකික නිවන් මාර්ගය,https://www.youtube.com/watch?v=w2kWHaDFsRs
ලෝකෝත්තර කුසලය අවබෝධය තුලින් සියලු දුක්ඛස්කන්ධයන්ගෙන් මිදෙන උතුම් වූ නිවන් මාර්ගය,https://www.youtube.com/watch?v=gLwqTy0cCT4
අසිරිමත් වූ තථාගතයන් වහන්සේගේ මහා කාරුණික බව මුළු සක්වළට විදහා පෙන්වු බව - පරිසා සුත්‍රය ඇසුරෙන්,https://www.youtube.com/watch?v=xpIQBRra-fc
ස්ත්‍රී පුරුෂ භාව රූපයන්ගේ මූලික ස්වභාවයේ ක්‍රියාකාරිත්වය හා කෙසේ නම් ගන්ධබ්බයා සමගින් සකස් වෙන්නේද?,https://www.youtube.com/watch?v=11pxQep9DlQ
මනුෂ්‍ය ගන්ධබ්බ හැර වෙනත් ගන්ධබ්බ අවස්ථාවන් පවතිනවාද එසේ නම් එය කෙසේ සකස් වන්නේද?,https://www.youtube.com/watch?v=CwDCztOZ3-w
මරණය කෙසේ සිදුවුයේ නම් ද ගන්ධබබයකු පහල වන්නේ හා ස්ත්‍රී පුරුෂ ස්වභාවය කෙසේ නම් විද්‍යමාන වන්නේද?,https://www.youtube.com/watch?v=ap9cZot06J0
සීල සුත්‍රය ඇසුරෙන් සප්ත බොජ්ජංග පූර්ණය කිරිම සමගින් සත්තිස්බෝධිපාක්ෂික ධර්ම වැඩිම,https://www.youtube.com/watch?v=HEXWdYYMCws
සතර සතිපට්ඨානයේ ධම්මානුපස්සනාව - ආසව හා සබ්බාසව සුත්‍ර ඇසුරෙන් ආස්‍රව දුරු කිරිම- භාවනාමය පහතබ්බා,https://www.youtube.com/watch?v=nw846DXvET4
නිවන අපෙක්ෂාවෙන් මග වඩන ඔබගෙ නිවන ප්‍රත්‍යක්ෂ ලෙසටම අවබෝධයට මෙම ඉතා වටිනා වූ ධර්මය ශ්‍රවනය කරත්වා,https://www.youtube.com/watch?v=Cti0kl9_Fzs
සතර සතිපට්ඨානයේ ධම්මානුපස්සනාව - ආසව හා සබ්බාසව සුත්‍ර ඇසුරෙන් ආස්‍රව දුරු කිරිම- අධිවාසනා/පරිවජ්ජනා,https://www.youtube.com/watch?v=480r3o7uH14
සතර සතිපට්ඨානයේ ධම්මානුපස්සනාව - බොජ්ජංග පබ්බය - ආසව හා සබ්බාසව සුත්‍ර ඇසුරෙන් ආස්‍රව දුරු කිරිම,https://www.youtube.com/watch?v=f0vP8-SFdC8
